name~location_id~city~state~awards~positive~uName~uLocation
Barmini~5058863~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Maiglesias~Saint Louis, Missouri
Barrio Cafe~338181~Phoenix~Arizona~Certificate of Excellence 2016~positive~Tr1n1man~Orlando
Barrio Cafe~338181~Phoenix~Arizona~Certificate of Excellence 2016~negative~TNsnowflake~Knoxville
Barrio Cafe~338181~Phoenix~Arizona~Certificate of Excellence 2016~positive~PaulBadgers1234~Estero, Florida
Barrio Cafe~338181~Phoenix~Arizona~Certificate of Excellence 2016~positive~kim s~Phoenix, Arizona
Barrio Cafe~338181~Phoenix~Arizona~Certificate of Excellence 2016~positive~Colleen D~Windsor, California
Barrio Cafe~338181~Phoenix~Arizona~Certificate of Excellence 2016~positive~StanUSA2014~Sellin, Germany
Barrio Cafe~338181~Phoenix~Arizona~Certificate of Excellence 2016~negative~Cassandra M~Baltimore
Barrio Cafe~338181~Phoenix~Arizona~Certificate of Excellence 2016~positive~I_Relax~Phoenix
Barrio Cafe~338181~Phoenix~Arizona~Certificate of Excellence 2016~positive~Patti P~El Mirage, Arizona
Barrio Cafe~338181~Phoenix~Arizona~Certificate of Excellence 2016~negative~Mike M~Glendale, Arizona
Barrio Cafe~338181~Phoenix~Arizona~Certificate of Excellence 2016~negative~TBoneStockholm~Stockholm
Barrio Cafe~338181~Phoenix~Arizona~Certificate of Excellence 2016~positive~Mike S~Arlington, Virginia
Barrio Cafe~338181~Phoenix~Arizona~Certificate of Excellence 2016~negative~vietti~Overland Park, Kansas
Barrio Cafe~338181~Phoenix~Arizona~Certificate of Excellence 2016~positive~Janike1~Scottsdale, Arizona
Barrio Cafe~338181~Phoenix~Arizona~Certificate of Excellence 2016~positive~Grant F~Calgary, Canada
Bassetts Ice Cream~2321510~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~Craig M~Reading, Pennsylvania, United States
Bassetts Ice Cream~2321510~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~Bunnydots~Baltimore, MD
Bassetts Ice Cream~2321510~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~DinEd~Philadelphia, Pennsylvania
Bassetts Ice Cream~2321510~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~txbride~Houston
Bassetts Ice Cream~2321510~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~springbreakdad54~new jersey
Bassetts Ice Cream~2321510~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~464keithr~Philadelphia
Bassetts Ice Cream~2321510~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~melissam7268~Malvern, Pennsylvania
Bassetts Ice Cream~2321510~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~Lsbtravel1~Philadelphia, Pennsylvania
Bassetts Ice Cream~2321510~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~Lsbtravel1~Philadelphia, Pennsylvania
Bassetts Ice Cream~2321510~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~Lisa B~Dover, Delaware
Bassetts Ice Cream~2321510~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~Kevin E~Newark
Bassetts Ice Cream~2321510~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~Ken P~Ligonier, Pennsylvania
Bassetts Ice Cream~2321510~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~PamPrefers~Virginia
Bassetts Ice Cream~2321510~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~55plustraveler2010~Minneapolis, Minnesota
Bassetts Ice Cream~2321510~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~Weaselmcpuppy~dekalb
Bassetts Ice Cream~2321510~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~sammied3000~New York
Bassetts Ice Cream~2321510~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~Joseph G~Jerusalem, Israel
Bassetts Ice Cream~2321510~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~whirefox~Hooglede, Belgium
Battello~6453534~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Chi-Town910~Jersey City, New Jersey
Battello~6453534~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Maureen O~Colonia, New Jersey
Battello~6453534~Jersey City~New Jersey~Certificate of Excellence 2016~positive~NJYBeachy~New York City, New York
Battello~6453534~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Visitors4~United States
Battello~6453534~Jersey City~New Jersey~Certificate of Excellence 2016~positive~aee99~Washington DC, District of Columbia
Battello~6453534~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Chris F~New York City, New York
Battello~6453534~Jersey City~New Jersey~Certificate of Excellence 2016~negative~Serena N~Jersey City, New Jersey
Battello~6453534~Jersey City~New Jersey~Certificate of Excellence 2016~negative~yvonne4747~New York City, New York
Battello~6453534~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Laurie W~Jersey City, New Jersey
Battello~6453534~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Jerraz~Santiago Metropolitan Region, Chile
Battello~6453534~Jersey City~New Jersey~Certificate of Excellence 2016~negative~John L~Orlando, Florida
Battello~6453534~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Miramax2013~Jersey City, New Jersey
Battello~6453534~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Kevin34862~Morgan Hill, California
Battello~6453534~Jersey City~New Jersey~Certificate of Excellence 2016~positive~gmad1110~New York City, New York
Battello~6453534~Jersey City~New Jersey~Certificate of Excellence 2016~positive~KurtLS~Lee's Summit, Missouri
Bavette's Bar and Boeuf~3606915~Chicago~Illinois~Traveler's Choice~positive~Seven22~High Wycombe, United Kingdom
Bavette's Bar and Boeuf~3606915~Chicago~Illinois~Traveler's Choice~negative~jmoonesq~Naples, Florida
Bavette's Bar and Boeuf~3606915~Chicago~Illinois~Traveler's Choice~positive~radams006~Kalispell, MT
Bavette's Bar and Boeuf~3606915~Chicago~Illinois~Traveler's Choice~positive~Peter O~Dublin
Bavette's Bar and Boeuf~3606915~Chicago~Illinois~Traveler's Choice~positive~Rob C~Crystal Lake, Illinois
Bavette's Bar and Boeuf~3606915~Chicago~Illinois~Traveler's Choice~negative~smdaigle~Cleveland, TN
Bavette's Bar and Boeuf~3606915~Chicago~Illinois~Traveler's Choice~positive~MacariaQ~Mexico City, Mexico
Bavette's Bar and Boeuf~3606915~Chicago~Illinois~Traveler's Choice~negative~LAX-HKG~Los Angeles
Bavette's Bar and Boeuf~3606915~Chicago~Illinois~Traveler's Choice~positive~icequeen5210~Exeter, United Kingdom
Bavette's Bar and Boeuf~3606915~Chicago~Illinois~Traveler's Choice~negative~Hope556~Madison, Wisconsin
Bavette's Bar and Boeuf~3606915~Chicago~Illinois~Traveler's Choice~negative~Jonathan B~Bangkok
Bavette's Bar and Boeuf~3606915~Chicago~Illinois~Traveler's Choice~negative~MicheleCole~Napier, New Zealand
Bavette's Bar and Boeuf~3606915~Chicago~Illinois~Traveler's Choice~negative~Ariana J~New York City, New York
Bavette's Bar and Boeuf~3606915~Chicago~Illinois~Traveler's Choice~negative~Jim T~Chicago, Illinois
Bavette's Bar and Boeuf~3606915~Chicago~Illinois~Traveler's Choice~positive~parkpie~Bloomington, Indiana
Beecher's Handmade Cheese~876069~Seattle~Washington~Certificate of Excellence 2016~positive~mercur05~Chicago, Illinois
Beecher's Handmade Cheese~876069~Seattle~Washington~Certificate of Excellence 2016~positive~greatcats~Seattle, Washington
Beecher's Handmade Cheese~876069~Seattle~Washington~Certificate of Excellence 2016~positive~minnesotans4~Saint Paul, Minnesota
Beecher's Handmade Cheese~876069~Seattle~Washington~Certificate of Excellence 2016~positive~kellirp~Cloverdale BC
Beecher's Handmade Cheese~876069~Seattle~Washington~Certificate of Excellence 2016~positive~Theresa O~Farmingville, New York
Beecher's Handmade Cheese~876069~Seattle~Washington~Certificate of Excellence 2016~positive~zebcarvalho~Melbourne, Australia
Beecher's Handmade Cheese~876069~Seattle~Washington~Certificate of Excellence 2016~positive~Joy G~Durham, North Carolina
Beecher's Handmade Cheese~876069~Seattle~Washington~Certificate of Excellence 2016~negative~karag773~Chattanooga, Tennessee
Beecher's Handmade Cheese~876069~Seattle~Washington~Certificate of Excellence 2016~negative~SDnative5~San Diego, California
Beecher's Handmade Cheese~876069~Seattle~Washington~Certificate of Excellence 2016~negative~SteelCity13~Austin, Texas
Beecher's Handmade Cheese~876069~Seattle~Washington~Certificate of Excellence 2016~negative~rrenfro1~Tulsa, Oklahoma
Beecher's Handmade Cheese~876069~Seattle~Washington~Certificate of Excellence 2016~negative~yvr1~Vancouver, Canada
Beecher's Handmade Cheese~876069~Seattle~Washington~Certificate of Excellence 2016~negative~BelaN74~Mississauga, Canada
Beecher's Handmade Cheese~876069~Seattle~Washington~Certificate of Excellence 2016~negative~TravelGoddess61~Chico, California
Beiler's Bakery~3964520~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~ken c~Brick, New Jersey
Beiler's Bakery~3964520~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~WorrywartBoston~Boston
Beiler's Bakery~3964520~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~Jetset34~Philadelphia, Pennsylvania
Beiler's Bakery~3964520~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~Layla117~Philadelphia, Pennsylvania
Beiler's Bakery~3964520~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~Unisilk~Hoboken, New Jersey
Beiler's Bakery~3964520~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~Mew6160~New York
Beiler's Bakery~3964520~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~Sailorsgirl~Springfield, Missouri
Beiler's Bakery~3964520~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~rusty1970~Philadelphia, Pennsylvania
Beiler's Bakery~3964520~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~Tye G~Philadelphia, Pennsylvania
Beiler's Bakery~3964520~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~carmentom2014~London, United Kingdom
Beiler's Bakery~3964520~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~chaufun~New York City
Beiler's Bakery~3964520~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~mhdaisy~Carmel, Indiana
Beiler's Bakery~3964520~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~Shannon K~Utica, New York, USA
Beiler's Bakery~3964520~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~Diane L~Monroe Township
Beiler's Bakery~3964520~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~jacka82942~florida
Bemelmans Bar~1143073~New York City~New York~Certificate of Excellence 2016~positive~murrayhiller~murrayhill
Bemelmans Bar~1143073~New York City~New York~Certificate of Excellence 2016~positive~meganmary2016~New York City, New York
Bemelmans Bar~1143073~New York City~New York~Certificate of Excellence 2016~positive~wwandrag~Johannesburg, South Africa
Bemelmans Bar~1143073~New York City~New York~Certificate of Excellence 2016~positive~Thomas C~Millville, New Jersey
Bemelmans Bar~1143073~New York City~New York~Certificate of Excellence 2016~negative~busastep~Edinburgh, UK
Bemelmans Bar~1143073~New York City~New York~Certificate of Excellence 2016~negative~Maria C~Bogota
Bemelmans Bar~1143073~New York City~New York~Certificate of Excellence 2016~positive~DeniseCims~Manhattan Beach, California
Bemelmans Bar~1143073~New York City~New York~Certificate of Excellence 2016~positive~Beccarter10~Greenville, South Carolina
Bemelmans Bar~1143073~New York City~New York~Certificate of Excellence 2016~positive~antkav087~Dublin, Ireland
Bemelmans Bar~1143073~New York City~New York~Certificate of Excellence 2016~positive~Seabassnow~New York City, New York
Bemelmans Bar~1143073~New York City~New York~Certificate of Excellence 2016~positive~M_Norstein~San Diego, California
Bemelmans Bar~1143073~New York City~New York~Certificate of Excellence 2016~positive~Joseph P~Vero Beach, Florida
Bemelmans Bar~1143073~New York City~New York~Certificate of Excellence 2016~negative~Cara C~Boston, Massachusetts
Bemelmans Bar~1143073~New York City~New York~Certificate of Excellence 2016~positive~john3429~Sunbury, Australia
Bemelmans Bar~1143073~New York City~New York~Certificate of Excellence 2016~negative~murrayhiller~murrayhill
Best Bagel and Coffee~2563134~New York City~New York~Certificate of Excellence 2016~negative~HoneyLea~Santa Barbara, California
Best Bagel and Coffee~2563134~New York City~New York~Certificate of Excellence 2016~positive~Jim M~San Francisco, California
Best Bagel and Coffee~2563134~New York City~New York~Certificate of Excellence 2016~positive~nosila2~Toronto, Canada
Best Bagel and Coffee~2563134~New York City~New York~Certificate of Excellence 2016~positive~Konstantinos K~Athens, Greece
Best Bagel and Coffee~2563134~New York City~New York~Certificate of Excellence 2016~negative~collette1109~Shelby, North Carolina
Best Bagel and Coffee~2563134~New York City~New York~Certificate of Excellence 2016~positive~Lynne&Col-UK~UK
Best Bagel and Coffee~2563134~New York City~New York~Certificate of Excellence 2016~negative~jannes715~New York City, New York
Best Bagel and Coffee~2563134~New York City~New York~Certificate of Excellence 2016~positive~pegasuss64~Liverpool, United Kingdom
Best Bagel and Coffee~2563134~New York City~New York~Certificate of Excellence 2016~positive~Sara O~West Seneca, New York, United States
Best Bagel and Coffee~2563134~New York City~New York~Certificate of Excellence 2016~negative~munchies862~Milton Keynes, United Kingdom
Best Bagel and Coffee~2563134~New York City~New York~Certificate of Excellence 2016~negative~Hollis444~Springfield, Missouri
Best Bagel and Coffee~2563134~New York City~New York~Certificate of Excellence 2016~negative~GraceinVirginia~Virginia, USA
Bestia Restaurant~3731729~Los Angeles~California~Certificate of Excellence 2016~positive~evaharvard~New York City, New York
Bestia Restaurant~3731729~Los Angeles~California~Certificate of Excellence 2016~positive~Gregor K~Hausen
Bestia Restaurant~3731729~Los Angeles~California~Certificate of Excellence 2016~positive~Kenbob~Hoboken, NJ
Bestia Restaurant~3731729~Los Angeles~California~Certificate of Excellence 2016~negative~CrackingJohn~Cromer, United Kingdom
Bestia Restaurant~3731729~Los Angeles~California~Certificate of Excellence 2016~negative~susantF1596TS~Miami, Florida
Bestia Restaurant~3731729~Los Angeles~California~Certificate of Excellence 2016~positive~Eric B~Los Angeles, California
Bestia Restaurant~3731729~Los Angeles~California~Certificate of Excellence 2016~negative~ALadyNCal~Laguna Niguel, CA
Bestia Restaurant~3731729~Los Angeles~California~Certificate of Excellence 2016~negative~DudeSteven~Los Angeles, California
Bestia Restaurant~3731729~Los Angeles~California~Certificate of Excellence 2016~negative~TonyB_real~Los Angeles, California
Bestia Restaurant~3731729~Los Angeles~California~Certificate of Excellence 2016~positive~Weeksy~Sydney
Bestia Restaurant~3731729~Los Angeles~California~Certificate of Excellence 2016~positive~Arknwarrior~California
Bestia Restaurant~3731729~Los Angeles~California~Certificate of Excellence 2016~positive~BellBoys60625~Chicago, Illinois
Bestia Restaurant~3731729~Los Angeles~California~Certificate of Excellence 2016~negative~davidknoxvilletn~Knoxville, TN
Bestia Restaurant~3731729~Los Angeles~California~Certificate of Excellence 2016~negative~rebmans~Los Angeles, California
Biscuit Bitch~4518802~Seattle~Washington~Certificate of Excellence 2016~positive~medfordcouple~medford, oregon
Biscuit Bitch~4518802~Seattle~Washington~Certificate of Excellence 2016~negative~tomcallow~Kitwe, Zambia
Biscuit Bitch~4518802~Seattle~Washington~Certificate of Excellence 2016~positive~Gina S~Weipa, Australia
